RouteId;Adress Id;Time profile;Oms
B46-N-Day;303609;2024-10-15-Day;4.833333333333333
B46-N-Day;303610;2024-10-15-Day;5.155555555555555
B46-N-Day;303612;2024-10-15-Day;12.137037037037036
B46-N-Day;303613;2024-10-15-Day;3.045
B46-N-Day;303614;2024-10-15-Day;1.45
B46-N-Day;303624;2024-10-15-Day;2.513333333333333
B46-N-Day;303625;2024-10-15-Day;4.06
B46-N-Day;303626;2024-10-15-Day;3.915
B46-N-Day;303627;2024-10-15-Day;3.364
B46-N-Day;303628;2024-10-15-Day;2.175
B46-N-Day;303629;2024-10-15-Day;2.175
B46-N-Day;303630;2024-10-15-Day;6.148
B46-N-Day;307083;2024-10-15-Day;19.9
B46-N-Day;307086;2024-10-15-Day;2.4421052631578943
B46-N-Day;307090;2024-10-15-Day;3.8227272727272723
B46-N-Day;307092;2024-10-15-Day;9.8
B46-N-Day;307093;2024-10-15-Day;4.539130434782609
B46-N-Day;307094;2024-10-15-Day;10.096296296296297
B46-N-Day;307637;2024-10-15-Day;3.2346153846153847
B46-N-Day;307668;2024-10-15-Day;14.5
B46-N-Day;307775;2024-10-15-Day;78.3
B46-N-Day;307920;2024-10-15-Day;24.421052631578945
B46-N-Day;308066;2024-10-15-Day;4.557142857142857
B46-N-Day;308804;2024-10-15-Day;27.55
B46-N-Day;801094;2024-10-15-Day;20.192592592592593
B46-N-Day;901086;2024-10-15-Day;1.891304347826087
B46-N-Evening;300163;2024-10-15-Evening;3.3833333333333333
B46-N-Evening;301092;2024-10-15-Evening;1.2428571428571427
B46-N-Evening;302310;2024-10-15-Evening;0.24166666666666664
B46-N-Evening;303153;2024-10-15-Evening;3.954545454545454
B46-N-Evening;303154;2024-10-15-Evening;1.9333333333333331
B46-N-Evening;303156;2024-10-15-Evening;0.0
B46-N-Evening;303158;2024-10-15-Evening;5.8
B46-N-Evening;303159;2024-10-15-Evening;1.0875
B46-N-Evening;303160;2024-10-15-Evening;4.35
B46-N-Evening;303161;2024-10-15-Evening;0.0
B46-N-Evening;303162;2024-10-15-Evening;0.0
B46-N-Evening;303163;2024-10-15-Evening;0.0
B46-N-Evening;303164;2024-10-15-Evening;0.0
B46-N-Evening;303590;2024-10-15-Evening;5.075
B46-N-Evening;303591;2024-10-15-Evening;4.35
B46-N-Evening;303592;2024-10-15-Evening;6.835714285714285
B46-N-Evening;303593;2024-10-15-Evening;1.9333333333333331
B46-N-Evening;303594;2024-10-15-Evening;3.9875
B46-N-Evening;303595;2024-10-15-Evening;7.7333333333333325
B46-N-Evening;303596;2024-10-15-Evening;1.9333333333333331
B46-N-Evening;303597;2024-10-15-Evening;5.385714285714286
B46-N-Evening;303599;2024-10-15-Evening;6.327272727272726
B46-N-Evening;303601;2024-10-15-Evening;1.16
B46-N-Evening;303602;2024-10-15-Evening;1.9333333333333331
B46-N-Evening;303603;2024-10-15-Evening;8.147619047619047
B46-N-Evening;303604;2024-10-15-Evening;3.48
B46-N-Evening;303605;2024-10-15-Evening;0.87
B46-N-Evening;303606;2024-10-15-Evening;2.0714285714285716
B46-N-Evening;303607;2024-10-15-Evening;1.657142857142857
B46-N-Evening;303609;2024-10-15-Evening;3.19
B46-N-Evening;303610;2024-10-15-Evening;3.5692307692307694
B46-N-Evening;303612;2024-10-15-Evening;8.00952380952381
B46-N-Evening;303613;2024-10-15-Evening;1.6916666666666667
B46-N-Evening;303614;2024-10-15-Evening;1.45
B46-N-Evening;303624;2024-10-15-Evening;1.657142857142857
B46-N-Evening;303625;2024-10-15-Evening;1.26875
B46-N-Evening;303626;2024-10-15-Evening;0.7909090909090908
B46-N-Evening;303627;2024-10-15-Evening;1.9333333333333331
B46-N-Evening;303628;2024-10-15-Evening;2.175
B46-N-Evening;303629;2024-10-15-Evening;0.8923076923076924
B46-N-Evening;303630;2024-10-15-Evening;5.189473684210526
B46-N-Evening;307083;2024-10-15-Evening;8.57391304347826
B46-N-Evening;307086;2024-10-15-Evening;2.5588235294117645
B46-N-Evening;307090;2024-10-15-Evening;2.513333333333333
B46-N-Evening;307092;2024-10-15-Evening;6.352380952380953
B46-N-Evening;307093;2024-10-15-Evening;2.513333333333333
B46-N-Evening;307094;2024-10-15-Evening;6.715789473684211
B46-N-Evening;307637;2024-10-15-Evening;1.0357142857142858
B46-N-Evening;307668;2024-10-15-Evening;6.38
B46-N-Evening;307920;2024-10-15-Evening;22.426666666666666
B46-N-Evening;308066;2024-10-15-Evening;2.9
B46-N-Evening;308804;2024-10-15-Evening;15.66
B46-N-Evening;801094;2024-10-15-Evening;10.875
B46-N-Evening;901086;2024-10-15-Evening;1.26875
B46-N-Morning;300163;2024-10-15-Morning;4.64
B46-N-Morning;301092;2024-10-15-Morning;1.9842105263157894
B46-N-Morning;302310;2024-10-15-Morning;0.0
B46-N-Morning;303153;2024-10-15-Morning;6.70625
B46-N-Morning;303154;2024-10-15-Morning;0.3222222222222222
B46-N-Morning;303156;2024-10-15-Morning;4.218181818181818
B46-N-Morning;303158;2024-10-15-Morning;7.584615384615384
B46-N-Morning;303159;2024-10-15-Morning;1.3647058823529412
B46-N-Morning;303160;2024-10-15-Morning;3.19
B46-N-Morning;303161;2024-10-15-Morning;0.58
B46-N-Morning;303162;2024-10-15-Morning;1.276
B46-N-Morning;303163;2024-10-15-Morning;0.0
B46-N-Morning;303164;2024-10-15-Morning;0.24166666666666664
B46-N-Morning;303590;2024-10-15-Morning;6.669999999999999
B46-N-Morning;303591;2024-10-15-Morning;4.35
B46-N-Morning;303592;2024-10-15-Morning;6.835714285714285
B46-N-Morning;303593;2024-10-15-Morning;4.776470588235294
B46-N-Morning;303594;2024-10-15-Morning;5.316666666666666
B46-N-Morning;303595;2024-10-15-Morning;10.68421052631579
B46-N-Morning;303596;2024-10-15-Morning;4.108333333333333
B46-N-Morning;303597;2024-10-15-Morning;4.142857142857143
B46-N-Morning;303599;2024-10-15-Morning;6.09
B46-N-Morning;303601;2024-10-15-Morning;3.2866666666666666
B46-N-Morning;303602;2024-10-15-Morning;2.0714285714285716
B46-N-Morning;303603;2024-10-15-Morning;13.533333333333333
B46-N-Morning;303604;2024-10-15-Morning;3.9875
B46-N-Morning;303605;2024-10-15-Morning;7.008333333333333
B46-N-Morning;303606;2024-10-15-Morning;6.09
B46-N-Morning;303607;2024-10-15-Morning;8.588461538461539
B46-N-Morning;303609;2024-10-15-Morning;6.934782608695651
B46-N-Morning;303610;2024-10-15-Morning;9.424999999999999
B46-N-Morning;303612;2024-10-15-Morning;16.345454545454547
B46-N-Morning;303613;2024-10-15-Morning;7.772
B46-N-Morning;303614;2024-10-15-Morning;1.896153846153846
B46-N-Morning;303624;2024-10-15-Morning;4.511111111111111
B46-N-Morning;303625;2024-10-15-Morning;3.5105263157894737
B46-N-Morning;303626;2024-10-15-Morning;2.9
B46-N-Morning;303627;2024-10-15-Morning;4.731578947368421
B46-N-Morning;303628;2024-10-15-Morning;3.3833333333333333
B46-N-Morning;303629;2024-10-15-Morning;2.388235294117647
B46-N-Morning;303630;2024-10-15-Morning;9.39047619047619
B46-N-Morning;307083;2024-10-15-Morning;21.93125
B46-N-Morning;307086;2024-10-15-Morning;4.16875
B46-N-Morning;307090;2024-10-15-Morning;4.784999999999999
B46-N-Morning;307092;2024-10-15-Morning;9.666666666666666
B46-N-Morning;307093;2024-10-15-Morning;8.265
B46-N-Morning;307094;2024-10-15-Morning;12.603846153846153
B46-N-Morning;307637;2024-10-15-Morning;4.004761904761905
B46-N-Morning;307668;2024-10-15-Morning;12.566666666666665
B46-N-Morning;307920;2024-10-15-Morning;8.7
B46-N-Morning;308066;2024-10-15-Morning;2.175
B46-N-Morning;308804;2024-10-15-Morning;23.28787878787879
B46-N-Morning;801094;2024-10-15-Morning;18.004166666666666
B46-N-Morning;901086;2024-10-15-Morning;1.1863636363636365
B46-N-Night;301092;2024-10-15-Night;4.833333333333333
B46-N-Night;302310;2024-10-15-Night;0.0
B46-N-Night;303153;2024-10-15-Night;2.4166666666666665
B46-N-Night;303156;2024-10-15-Night;0.9666666666666666
B46-N-Night;303158;2024-10-15-Night;1.8125
B46-N-Night;303161;2024-10-15-Night;0.0
B46-N-Night;303162;2024-10-15-Night;0.0
B46-N-Night;303163;2024-10-15-Night;0.0
B46-N-Night;303164;2024-10-15-Night;0.0
B46-N-Night;303590;2024-10-15-Night;5.22
B46-N-Night;303592;2024-10-15-Night;3.2624999999999997
B46-N-Night;303593;2024-10-15-Night;4.06
B46-N-Night;303594;2024-10-15-Night;5.316666666666666
B46-N-Night;303595;2024-10-15-Night;6.122222222222222
B46-N-Night;303596;2024-10-15-Night;4.35
B46-N-Night;303597;2024-10-15-Night;6.283333333333332
B46-N-Night;303599;2024-10-15-Night;5.075
B46-N-Night;303601;2024-10-15-Night;4.833333333333333
B46-N-Night;303602;2024-10-15-Night;4.64
B46-N-Night;303603;2024-10-15-Night;11.153846153846153
B46-N-Night;303604;2024-10-15-Night;4.142857142857143
B46-N-Night;303605;2024-10-15-Night;6.5249999999999995
B46-N-Night;303606;2024-10-15-Night;5.8
B46-N-Night;303607;2024-10-15-Night;4.833333333333333
B46-N-Night;303609;2024-10-15-Night;5.8
B46-N-Night;303610;2024-10-15-Night;9.28
B46-N-Night;303612;2024-10-15-Night;6.590909090909092
B46-N-Night;303613;2024-10-15-Night;4.557142857142857
B46-N-Night;303614;2024-10-15-Night;2.9
B46-N-Night;303624;2024-10-15-Night;1.9333333333333331
B46-N-Night;303625;2024-10-15-Night;2.9
B46-N-Night;303626;2024-10-15-Night;2.175
B46-N-Night;303627;2024-10-15-Night;1.657142857142857
B46-N-Night;303628;2024-10-15-Night;2.9
B46-N-Night;303629;2024-10-15-Night;1.2428571428571427
B46-N-Night;303630;2024-10-15-Night;0.3625
B46-N-Night;307083;2024-10-15-Night;8.458333333333332
B46-N-Night;307086;2024-10-15-Night;1.45
B46-N-Night;307090;2024-10-15-Night;1.9333333333333331
B46-N-Night;307092;2024-10-15-Night;2.4857142857142853
B46-N-Night;307093;2024-10-15-Night;1.9333333333333331
B46-N-Night;307094;2024-10-15-Night;5.009090909090909
B46-N-Night;307637;2024-10-15-Night;0.725
B46-N-Night;307668;2024-10-15-Night;8.12
B46-N-Night;307920;2024-10-15-Night;8.3375
B46-N-Night;308066;2024-10-15-Night;0.0
B46-N-Night;308804;2024-10-15-Night;14.723076923076922
B46-N-Night;801094;2024-10-15-Night;7.975
B46-N-Night;901086;2024-10-15-Night;0.725
B46-N-RushHour;300163;2024-10-15-RushHour;4.64
B46-N-RushHour;301092;2024-10-15-RushHour;2.4166666666666665
B46-N-RushHour;302310;2024-10-15-RushHour;0.29
B46-N-RushHour;303153;2024-10-15-RushHour;2.9
B46-N-RushHour;303154;2024-10-15-RushHour;1.45
B46-N-RushHour;303156;2024-10-15-RushHour;5.8
B46-N-RushHour;303158;2024-10-15-RushHour;10.955555555555556
B46-N-RushHour;303159;2024-10-15-RushHour;2.32
B46-N-RushHour;303160;2024-10-15-RushHour;6.1625
B46-N-RushHour;303161;2024-10-15-RushHour;0.0
B46-N-RushHour;303162;2024-10-15-RushHour;1.45
B46-N-RushHour;303163;2024-10-15-RushHour;2.175
B46-N-RushHour;303164;2024-10-15-RushHour;0.3625
B46-N-RushHour;303590;2024-10-15-RushHour;7.25
B46-N-RushHour;303591;2024-10-15-RushHour;4.833333333333333
B46-N-RushHour;303592;2024-10-15-RushHour;4.557142857142857
B46-N-RushHour;303593;2024-10-15-RushHour;4.142857142857143
B46-N-RushHour;303594;2024-10-15-RushHour;4.142857142857143
B46-N-RushHour;303595;2024-10-15-RushHour;7.118181818181818
B46-N-RushHour;303596;2024-10-15-RushHour;3.2222222222222223
B46-N-RushHour;303597;2024-10-15-RushHour;3.954545454545454
B46-N-RushHour;303599;2024-10-15-RushHour;5.22
B46-N-RushHour;303601;2024-10-15-RushHour;4.4818181818181815
B46-N-RushHour;303602;2024-10-15-RushHour;2.109090909090909
B46-N-RushHour;303603;2024-10-15-RushHour;12.635714285714284
B46-N-RushHour;303604;2024-10-15-RushHour;4.108333333333333
B46-N-RushHour;303605;2024-10-15-RushHour;3.314285714285714
B46-N-RushHour;303606;2024-10-15-RushHour;6.327272727272726
B46-N-RushHour;303607;2024-10-15-RushHour;2.4538461538461536
B46-N-RushHour;303609;2024-10-15-RushHour;2.5375
B46-N-RushHour;303610;2024-10-15-RushHour;7.25
B46-N-RushHour;303612;2024-10-15-RushHour;10.15
B46-N-RushHour;303613;2024-10-15-RushHour;5.8
B46-N-RushHour;303614;2024-10-15-RushHour;3.314285714285714
B46-N-RushHour;303624;2024-10-15-RushHour;4.971428571428571
B46-N-RushHour;303625;2024-10-15-RushHour;3.2222222222222223
B46-N-RushHour;303626;2024-10-15-RushHour;5.477777777777778
B46-N-RushHour;303627;2024-10-15-RushHour;1.8125
B46-N-RushHour;303628;2024-10-15-RushHour;4.06
B46-N-RushHour;303629;2024-10-15-RushHour;0.4833333333333333
B46-N-RushHour;303630;2024-10-15-RushHour;6.1625
B46-N-RushHour;307083;2024-10-15-RushHour;17.607142857142854
B46-N-RushHour;307086;2024-10-15-RushHour;2.0714285714285716
B46-N-RushHour;307090;2024-10-15-RushHour;5.385714285714286
B46-N-RushHour;307092;2024-10-15-RushHour;18.27
B46-N-RushHour;307093;2024-10-15-RushHour;5.22
B46-N-RushHour;307094;2024-10-15-RushHour;17.11
B46-N-RushHour;307637;2024-10-15-RushHour;2.9
B46-N-RushHour;307668;2024-10-15-RushHour;14.5
B46-N-RushHour;307920;2024-10-15-RushHour;39.15
B46-N-RushHour;308066;2024-10-15-RushHour;3.3833333333333333
B46-N-RushHour;308804;2024-10-15-RushHour;24.65
B46-N-RushHour;801094;2024-10-15-RushHour;12.325
B46-N-RushHour;901086;2024-10-15-RushHour;1.16
B46-S-Day;302293;2024-10-15-Day;8.82608695652174
B46-S-Day;303170;2024-10-15-Day;5.22
B46-S-Day;303172;2024-10-15-Day;8.3375
B46-S-Day;303173;2024-10-15-Day;9.041176470588235
B46-S-Day;303175;2024-10-15-Day;3.314285714285714
B46-S-Day;303178;2024-10-15-Day;6.444444444444445
B46-S-Day;303180;2024-10-15-Day;2.0714285714285716
B46-S-Day;303657;2024-10-15-Day;9.183333333333332
B46-S-Day;303658;2024-10-15-Day;27.860714285714288
B46-S-Day;303660;2024-10-15-Day;12.104347826086956
B46-S-Day;303662;2024-10-15-Day;2.0076923076923077
B46-S-Day;303663;2024-10-15-Day;9.095454545454546
B46-S-Day;303664;2024-10-15-Day;5.576923076923077
B46-S-Day;303665;2024-10-15-Day;2.5375
B46-S-Day;303666;2024-10-15-Day;12.88888888888889
B46-S-Day;303667;2024-10-15-Day;3.915
B46-S-Day;303670;2024-10-15-Day;2.03
B46-S-Day;303672;2024-10-15-Day;26.307142857142857
B46-S-Day;303673;2024-10-15-Day;3.4272727272727272
B46-S-Day;303676;2024-10-15-Day;5.547826086956522
B46-S-Day;303682;2024-10-15-Day;4.41304347826087
B46-S-Day;303683;2024-10-15-Day;6.032
B46-S-Day;303685;2024-10-15-Day;3.210714285714286
B46-S-Day;303686;2024-10-15-Day;1.3384615384615386
B46-S-Day;303688;2024-10-15-Day;2.1266666666666665
B46-S-Day;303690;2024-10-15-Day;3.08125
B46-S-Day;303691;2024-10-15-Day;2.4421052631578943
B46-S-Day;303692;2024-10-15-Day;6.5807692307692305
B46-S-Day;303693;2024-10-15-Day;2.9
B46-S-Day;303695;2024-10-15-Day;0.6590909090909091
B46-S-Day;303696;2024-10-15-Day;7.196296296296296
B46-S-Day;303697;2024-10-15-Day;1.9333333333333331
B46-S-Day;303698;2024-10-15-Day;1.2428571428571427
B46-S-Day;303699;2024-10-15-Day;3.364
B46-S-Day;303700;2024-10-15-Day;0.4461538461538462
B46-S-Day;303701;2024-10-15-Day;0.5272727272727272
B46-S-Day;303702;2024-10-15-Day;1.45
B46-S-Day;303703;2024-10-15-Day;9.183333333333332
B46-S-Day;303704;2024-10-15-Day;9.005263157894737
B46-S-Day;306304;2024-10-15-Day;11.9
B46-S-Day;306479;2024-10-15-Day;4.9944444444444445
B46-S-Day;307026;2024-10-15-Day;25.78928571428571
B46-S-Day;307027;2024-10-15-Day;3.278260869565217
B46-S-Day;307089;2024-10-15-Day;0.9666666666666666
B46-S-Day;307373;2024-10-15-Day;11.062962962962963
B46-S-Day;307636;2024-10-15-Day;0.0
B46-S-Day;307728;2024-10-15-Day;10.073684210526316
B46-S-Day;307919;2024-10-15-Day;19.372
B46-S-Day;308036;2024-10-15-Day;2.3562499999999997
B46-S-Day;308568;2024-10-15-Day;7.854166666666667
B46-S-Day;308777;2024-10-15-Day;3.045
B46-S-Day;308800;2024-10-15-Day;19.5
B46-S-Day;901093;2024-10-15-Day;6.496
B46-S-Evening;302293;2024-10-15-Evening;6.590909090909092
B46-S-Evening;303170;2024-10-15-Evening;3.8666666666666663
B46-S-Evening;303172;2024-10-15-Evening;6.2142857142857135
B46-S-Evening;303173;2024-10-15-Evening;5.316666666666666
B46-S-Evening;303175;2024-10-15-Evening;2.0714285714285716
B46-S-Evening;303178;2024-10-15-Evening;3.792307692307692
B46-S-Evening;303180;2024-10-15-Evening;2.9
B46-S-Evening;303657;2024-10-15-Evening;5.8
B46-S-Evening;303658;2024-10-15-Evening;10.875
B46-S-Evening;303660;2024-10-15-Evening;12.76
B46-S-Evening;303662;2024-10-15-Evening;3.48
B46-S-Evening;303663;2024-10-15-Evening;7.54
B46-S-Evening;303664;2024-10-15-Evening;4.4818181818181815
B46-S-Evening;303665;2024-10-15-Evening;2.175
B46-S-Evening;303666;2024-10-15-Evening;6.766666666666667
B46-S-Evening;303667;2024-10-15-Evening;2.0714285714285716
B46-S-Evening;303670;2024-10-15-Evening;0.9666666666666666
B46-S-Evening;303672;2024-10-15-Evening;28.209090909090907
B46-S-Evening;303673;2024-10-15-Evening;1.45
B46-S-Evening;303676;2024-10-15-Evening;5.6187499999999995
B46-S-Evening;303682;2024-10-15-Evening;2.136842105263158
B46-S-Evening;303683;2024-10-15-Evening;2.668
B46-S-Evening;303685;2024-10-15-Evening;1.885
B46-S-Evening;303686;2024-10-15-Evening;0.45789473684210524
B46-S-Evening;303688;2024-10-15-Evening;2.692857142857143
B46-S-Evening;303690;2024-10-15-Evening;0.45789473684210524
B46-S-Evening;303691;2024-10-15-Evening;0.6823529411764706
B46-S-Evening;303692;2024-10-15-Evening;1.891304347826087
B46-S-Evening;303693;2024-10-15-Evening;1.2428571428571427
B46-S-Evening;303695;2024-10-15-Evening;0.38666666666666666
B46-S-Evening;303696;2024-10-15-Evening;3.651851851851852
B46-S-Evening;303697;2024-10-15-Evening;0.19333333333333333
B46-S-Evening;303698;2024-10-15-Evening;0.24166666666666664
B46-S-Evening;303699;2024-10-15-Evening;0.725
B46-S-Evening;303700;2024-10-15-Evening;0.0
B46-S-Evening;303701;2024-10-15-Evening;0.2636363636363636
B46-S-Evening;303702;2024-10-15-Evening;0.41428571428571426
B46-S-Evening;303703;2024-10-15-Evening;0.9666666666666666
B46-S-Evening;303704;2024-10-15-Evening;5.353846153846154
B46-S-Evening;306304;2024-10-15-Evening;5.673913043478261
B46-S-Evening;306479;2024-10-15-Evening;2.9
B46-S-Evening;307026;2024-10-15-Evening;40.6
B46-S-Evening;307027;2024-10-15-Evening;3.625
B46-S-Evening;307089;2024-10-15-Evening;2.9
B46-S-Evening;307373;2024-10-15-Evening;3.954545454545454
B46-S-Evening;307636;2024-10-15-Evening;0.4833333333333333
B46-S-Evening;307728;2024-10-15-Evening;4.884210526315789
B46-S-Evening;307919;2024-10-15-Evening;11.6
B46-S-Evening;308036;2024-10-15-Evening;0.0
B46-S-Evening;308568;2024-10-15-Evening;3.411764705882353
B46-S-Evening;308777;2024-10-15-Evening;0.0
B46-S-Evening;308800;2024-10-15-Evening;7.473076923076923
B46-S-Evening;901093;2024-10-15-Evening;6.007142857142857
B46-S-Morning;302293;2024-10-15-Morning;8.458333333333332
B46-S-Morning;303170;2024-10-15-Morning;5.155555555555555
B46-S-Morning;303172;2024-10-15-Morning;8.285714285714286
B46-S-Morning;303173;2024-10-15-Morning;5.155555555555555
B46-S-Morning;303175;2024-10-15-Morning;1.9333333333333331
B46-S-Morning;303178;2024-10-15-Morning;5.8
B46-S-Morning;303180;2024-10-15-Morning;4.06
B46-S-Morning;303657;2024-10-15-Morning;2.692857142857143
B46-S-Morning;303658;2024-10-15-Morning;18.423529411764704
B46-S-Morning;303660;2024-10-15-Morning;14.5
B46-S-Morning;303662;2024-10-15-Morning;2.9
B46-S-Morning;303663;2024-10-15-Morning;10.391666666666667
B46-S-Morning;303664;2024-10-15-Morning;3.625
B46-S-Morning;303665;2024-10-15-Morning;3.163636363636363
B46-S-Morning;303666;2024-10-15-Morning;8.01764705882353
B46-S-Morning;303667;2024-10-15-Morning;6.652941176470588
B46-S-Morning;303670;2024-10-15-Morning;2.32
B46-S-Morning;303672;2024-10-15-Morning;23.779999999999998
B46-S-Morning;303673;2024-10-15-Morning;1.45
B46-S-Morning;303676;2024-10-15-Morning;5.96111111111111
B46-S-Morning;303682;2024-10-15-Morning;1.305
B46-S-Morning;303683;2024-10-15-Morning;5.679166666666666
B46-S-Morning;303685;2024-10-15-Morning;1.7722222222222224
B46-S-Morning;303686;2024-10-15-Morning;2.372727272727273
B46-S-Morning;303688;2024-10-15-Morning;2.9
B46-S-Morning;303690;2024-10-15-Morning;2.9
B46-S-Morning;303691;2024-10-15-Morning;2.32
B46-S-Morning;303692;2024-10-15-Morning;6.304347826086956
B46-S-Morning;303693;2024-10-15-Morning;1.3533333333333333
B46-S-Morning;303695;2024-10-15-Morning;0.54375
B46-S-Morning;303696;2024-10-15-Morning;6.264
B46-S-Morning;303697;2024-10-15-Morning;3.8666666666666663
B46-S-Morning;303698;2024-10-15-Morning;4.06
B46-S-Morning;303699;2024-10-15-Morning;4.731578947368421
B46-S-Morning;303700;2024-10-15-Morning;1.0357142857142858
B46-S-Morning;303701;2024-10-15-Morning;1.99375
B46-S-Morning;303702;2024-10-15-Morning;1.6789473684210527
B46-S-Morning;303703;2024-10-15-Morning;1.45
B46-S-Morning;303704;2024-10-15-Morning;1.7058823529411764
B46-S-Morning;306304;2024-10-15-Morning;5.684
B46-S-Morning;306479;2024-10-15-Morning;2.9
B46-S-Morning;307026;2024-10-15-Morning;18.626923076923077
B46-S-Morning;307027;2024-10-15-Morning;1.45
B46-S-Morning;307089;2024-10-15-Morning;0.3222222222222222
B46-S-Morning;307373;2024-10-15-Morning;4.121052631578947
B46-S-Morning;307636;2024-10-15-Morning;0.29
B46-S-Morning;307728;2024-10-15-Morning;11.116666666666667
B46-S-Morning;307919;2024-10-15-Morning;13.878571428571428
B46-S-Morning;308036;2024-10-15-Morning;1.1941176470588235
B46-S-Morning;308568;2024-10-15-Morning;8.907142857142857
B46-S-Morning;308777;2024-10-15-Morning;3.19
B46-S-Morning;308800;2024-10-15-Morning;10.391666666666667
B46-S-Morning;901093;2024-10-15-Morning;0.511764705882353
B46-S-Night;302293;2024-10-15-Night;7.25
B46-S-Night;303170;2024-10-15-Night;4.35
B46-S-Night;303172;2024-10-15-Night;2.9
B46-S-Night;303173;2024-10-15-Night;3.8666666666666663
B46-S-Night;303178;2024-10-15-Night;0.0
B46-S-Night;303180;2024-10-15-Night;3.8666666666666663
B46-S-Night;303657;2024-10-15-Night;2.32
B46-S-Night;303658;2024-10-15-Night;8.7
B46-S-Night;303660;2024-10-15-Night;3.8666666666666663
B46-S-Night;303662;2024-10-15-Night;2.9
B46-S-Night;303663;2024-10-15-Night;6.766666666666667
B46-S-Night;303665;2024-10-15-Night;2.175
B46-S-Night;303666;2024-10-15-Night;6.2142857142857135
B46-S-Night;303667;2024-10-15-Night;2.9
B46-S-Night;303670;2024-10-15-Night;4.35
B46-S-Night;303672;2024-10-15-Night;22.97692307692308
B46-S-Night;303673;2024-10-15-Night;1.45
B46-S-Night;303676;2024-10-15-Night;5.316666666666666
B46-S-Night;303682;2024-10-15-Night;1.16
B46-S-Night;303683;2024-10-15-Night;1.74
B46-S-Night;303685;2024-10-15-Night;1.0875
B46-S-Night;303686;2024-10-15-Night;0.58
B46-S-Night;303688;2024-10-15-Night;1.45
B46-S-Night;303690;2024-10-15-Night;0.3625
B46-S-Night;303691;2024-10-15-Night;0.9666666666666666
B46-S-Night;303692;2024-10-15-Night;2.4857142857142853
B46-S-Night;303693;2024-10-15-Night;1.45
B46-S-Night;303695;2024-10-15-Night;0.41428571428571426
B46-S-Night;303696;2024-10-15-Night;2.9
B46-S-Night;303697;2024-10-15-Night;0.0
B46-S-Night;303698;2024-10-15-Night;0.0
B46-S-Night;303699;2024-10-15-Night;0.6444444444444444
B46-S-Night;303700;2024-10-15-Night;0.0
B46-S-Night;303701;2024-10-15-Night;0.9666666666666666
B46-S-Night;303702;2024-10-15-Night;0.0
B46-S-Night;303704;2024-10-15-Night;3.2624999999999997
B46-S-Night;306304;2024-10-15-Night;3.625
B46-S-Night;306479;2024-10-15-Night;2.175
B46-S-Night;307026;2024-10-15-Night;16.06153846153846
B46-S-Night;307027;2024-10-15-Night;0.0
B46-S-Night;307089;2024-10-15-Night;0.0
B46-S-Night;307373;2024-10-15-Night;1.2083333333333333
B46-S-Night;307636;2024-10-15-Night;0.0
B46-S-Night;307728;2024-10-15-Night;8.216666666666667
B46-S-Night;307919;2024-10-15-Night;5.8
B46-S-Night;308036;2024-10-15-Night;0.0
B46-S-Night;308568;2024-10-15-Night;4.7124999999999995
B46-S-Night;308777;2024-10-15-Night;0.58
B46-S-Night;308800;2024-10-15-Night;5.316666666666666
B46-S-Night;901093;2024-10-15-Night;2.0714285714285716
B46-S-RushHour;302293;2024-10-15-RushHour;23.68333333333333
B46-S-RushHour;303170;2024-10-15-RushHour;4.35
B46-S-RushHour;303172;2024-10-15-RushHour;11.9625
B46-S-RushHour;303173;2024-10-15-RushHour;6.5249999999999995
B46-S-RushHour;303175;2024-10-15-RushHour;2.9
B46-S-RushHour;303178;2024-10-15-RushHour;4.188888888888889
B46-S-RushHour;303180;2024-10-15-RushHour;3.48
B46-S-RushHour;303657;2024-10-15-RushHour;9.424999999999999
B46-S-RushHour;303658;2024-10-15-RushHour;34.53636363636363
B46-S-RushHour;303660;2024-10-15-RushHour;17.98
B46-S-RushHour;303662;2024-10-15-RushHour;1.0875
B46-S-RushHour;303663;2024-10-15-RushHour;9.666666666666666
B46-S-RushHour;303664;2024-10-15-RushHour;7.381818181818182
B46-S-RushHour;303665;2024-10-15-RushHour;1.74
B46-S-RushHour;303666;2024-10-15-RushHour;7.361538461538461
B46-S-RushHour;303667;2024-10-15-RushHour;3.77
B46-S-RushHour;303670;2024-10-15-RushHour;1.8125
B46-S-RushHour;303672;2024-10-15-RushHour;32.093333333333334
B46-S-RushHour;303673;2024-10-15-RushHour;7.54
B46-S-RushHour;303676;2024-10-15-RushHour;5.5928571428571425
B46-S-RushHour;303682;2024-10-15-RushHour;4.015384615384615
B46-S-RushHour;303683;2024-10-15-RushHour;8.01764705882353
B46-S-RushHour;303685;2024-10-15-RushHour;2.289473684210526
B46-S-RushHour;303686;2024-10-15-RushHour;2.594736842105263
B46-S-RushHour;303688;2024-10-15-RushHour;1.74
B46-S-RushHour;303690;2024-10-15-RushHour;1.45
B46-S-RushHour;303691;2024-10-15-RushHour;2.4857142857142853
B46-S-RushHour;303692;2024-10-15-RushHour;4.833333333333333
B46-S-RushHour;303693;2024-10-15-RushHour;0.41428571428571426
B46-S-RushHour;303695;2024-10-15-RushHour;1.7846153846153847
B46-S-RushHour;303696;2024-10-15-RushHour;6.563157894736841
B46-S-RushHour;303697;2024-10-15-RushHour;2.388235294117647
B46-S-RushHour;303698;2024-10-15-RushHour;0.7909090909090908
